hostel_id,distance_to_center_km,rating,num_reviews,beds_in_room,breakfast_included,wifi,laundry,weekend,occupancy_rate,latitude,longitude,distance_to_transport_hub_km,distance_to_popular_places,neighbourhood_popularity_score,walkability_score,noise_level_index,sentiment_score,review_keywords_count,recent_sentiment_trend,days_until_checkin,surge_pricing_flag,competitor_average_price,competitor_availability,price_last_week,month,holiday_or_festival,special_event_flag,seasonal_index,hostel_age_years,kitchen_access,air_conditioning,locker_available,security_24h,female_only_dorm_available,common_area_count,room_area_sqft,demand_index,rating_reviews_interaction,distance_season_interaction,price_occupancy_ratio,room_density,amenities_score,location_quality,popularity_index,value_score,weekend_premium,sentiment_quality,booking_urgency,last_minute_multiplier,city_encoded,cluster_label
66,0.99,8.3,1265,4,0,1,1,0,0.93,27.12904863443662,78.05097303238946,2.08,0.8,5.0,69.0,9.4,0.31,16,-0.01,70,1,635.75,0.23,598.44,2,0,0,0.7,45,0,1,1,0,0,2,281,0.8175632816408204,59.29202610244421,1.98,0.46733668341708545,0.014234875444839857,4,6.124999999999999,5.929202610244421,0.08695652173913043,0.0,2.5730000000000004,0,0.09697196786440505,0,3
67,0.87,7.4,298,8,0,1,1,0,0.95,28.78905373728718,77.10930186346144,0.64,0.64,5.4,49.0,1.9,0.34,46,0.2,89,0,677.35,0.46,1306.62,4,0,0,0.9,31,1,1,1,1,1,5,202,0.6618149074537268,42.18328244309109,0.87,0.5080213903743315,0.039603960396039604,6,6.535,4.218328244309109,0.1875,0.0,2.5160000000000005,0,0.05147460670170076,3,4
68,0.02,7.3,1246,6,0,1,1,0,0.65,24.521308774158832,73.77588011893698,3.22,5.97,6.6,68.0,5.0,-0.07,8,0.14,68,0,939.19,0.72,1098.14,7,0,0,1.2,30,1,0,1,1,1,4,168,0.6736623311655827,52.038020403464266,0.04,0.6372549019607843,0.03571428571428571,5,7.032000000000001,5.203802040346426,0.16129032258064516,0.0,-0.511,0,0.10365712861152786,13,2
69,3.57,9.4,267,6,1,1,1,1,0.79,18.601379322294623,73.8520541041213,2.22,3.92,4.2,55.0,1.2,0.57,22,-0.1,1,0,761.95,0.58,972.78,5,0,0,1.0,23,1,0,1,1,1,2,139,0.7247133566783392,52.55527761680205,10.709999999999999,0.17286652078774617,0.04316546762589928,6,5.576999999999999,5.255527761680205,0.25,0.79,5.358,1,0.9672161004820059,11,3
70,0.15,7.5,539,6,1,1,0,0,0.5,24.54793250866918,73.7692877270725,2.1,5.36,8.6,53.0,7.9,0.05,22,0.05,79,0,1463.89,0.32,397.96,7,1,0,1.2,29,1,0,1,1,0,2,151,0.5089269634817408,47.186768546687404,0.15,0.4347826086956522,0.039735099337748346,5,6.765,4.7186768546687405,0.16666666666666666,0.0,0.375,0,0.07183860068931329,13,4
71,2.28,7.9,696,8,0,1,1,0,0.66,26.838432718775536,75.87333374292953,1.09,0.23,4.0,97.0,6.8,-0.11,46,0.1,61,0,707.44,0.43,1323.71,12,0,0,0.9,8,0,1,1,0,1,5,372,0.6406348174087043,51.71960474500814,4.56,0.20121951219512196,0.021505376344086023,4,6.737,5.171960474500814,0.4444444444444444,0.0,-0.869,0,0.13089846490974433,6,3
72,9.82,7.1,938,10,0,1,1,1,0.78,28.769436605454235,77.14895885322802,6.54,3.33,6.4,62.0,7.3,1.0,47,-0.29,74,1,1188.1,0.86,458.62,1,1,0,0.7,16,1,1,1,1,0,2,189,0.6488469234617309,48.598189902378664,9.82,0.07208872458410351,0.05291005291005291,6,3.31,4.859818990237867,0.35294117647058826,0.78,7.1,0,0.0848672789700174,3,0
73,0.35,9.0,238,4,0,1,0,0,0.63,15.199799090720166,74.17921885724365,0.64,0.6,8.2,43.0,5.3,0.12,37,-0.06,86,0,990.43,0.74,795.82,3,0,0,0.8,9,0,1,1,1,0,2,205,0.5758119059529765,49.2881719673836,0.35,0.4666666666666666,0.01951219512195122,4,6.730999999999999,4.928817196738359,0.4,0.0,1.08,0,0.056888238346101516,4,1
74,6.75,7.5,1259,2,1,1,1,0,0.61,30.153317663536168,78.18103508625317,1.72,0.02,6.4,98.0,9.2,-0.03,46,0.3,5,0,1447.78,0.2,1049.15,2,0,0,0.7,4,0,0,1,0,0,1,127,0.6949629814907453,53.54150249959143,20.25,0.07870967741935483,0.015748031496062992,4,5.603000000000001,5.354150249959143,0.8,0.0,-0.22499999999999998,1,0.8464817248906141,12,0
75,14.29,8.0,605,8,0,0,0,0,0.4,10.802962368409196,76.21209153244646,0.74,0.74,5.5,88.0,4.7,0.64,7,0.08,64,0,1193.42,0.54,844.25,12,1,0,0.9,19,1,1,1,1,0,1,331,0.5305302651325663,51.25503988855451,28.58,0.02616088947024199,0.02416918429003021,4,3.4090000000000007,5.125503988855451,0.2,0.0,5.12,0,0.1184418290138037,7,0
76,0.19,7.0,1836,4,0,1,0,0,0.88,30.163844254551123,78.36246074810072,2.73,1.07,6.3,55.0,5.6,0.79,42,-0.1,17,0,664.38,0.84,1270.72,1,0,0,0.7,39,1,0,1,1,1,3,348,0.8456918459229615,52.61122359650588,0.5700000000000001,0.7394957983193278,0.011494252873563218,4,6.5200000000000005,5.261122359650588,0.1,0.0,5.53,0,0.5674136687970038,12,2
77,6.43,9.8,444,12,1,1,0,0,0.93,13.120995836448316,80.30933740075749,0.1,0.17,8.9,65.0,7.3,-0.12,21,-0.15,54,0,536.48,0.13,1218.88,5,0,0,1.0,44,1,0,1,0,0,3,310,0.7804222111055529,59.76112796522916,12.86,0.12516823687752357,0.03870967741935484,4,5.561,5.976112796522916,0.08888888888888889,0.0,-1.176,0,0.16529888822158653,2,1
78,2.18,7.1,891,8,0,1,0,0,0.98,30.12013666657012,78.2798898034622,0.09,1.16,9.9,92.0,5.7,-0.07,16,-0.17,66,0,1325.54,0.13,448.9,3,0,0,0.8,41,1,0,0,0,0,3,394,0.764144572286143,48.23360954131807,4.36,0.3081761006289308,0.02030456852791878,2,8.007,4.8233609541318065,0.047619047619047616,0.0,-0.497,0,0.11080315836233387,12,1
79,7.11,8.9,1030,8,0,1,1,1,0.83,32.21266391263297,77.16209527467929,3.33,2.57,7.4,61.0,2.7,-0.09,15,-0.06,56,0,1393.22,0.67,979.4,8,0,0,1.2,13,1,0,1,1,1,4,94,0.7720515257628814,61.75073190775095,14.22,0.10234278668310728,0.0851063829787234,5,5.074,6.175073190775095,0.35714285714285715,0.83,-0.801,0,0.1546382645492548,9,0
80,2.54,7.6,1791,4,0,1,1,0,0.73,17.296880594778155,78.39557780024138,1.14,0.71,8.6,74.0,3.9,-0.14,21,-0.18,18,0,1297.31,0.56,357.42,5,0,0,1.0,12,0,0,0,1,1,5,103,0.7291895947973988,56.93226571086505,2.54,0.2062146892655367,0.038834951456310676,3,7.174,5.693226571086505,0.23076923076923078,0.0,-1.064,0,0.5488116360940265,5,2
81,3.26,6.8,411,4,0,1,1,0,0.56,10.916514619641116,76.24492718159283,0.83,0.65,3.1,72.0,1.8,0.59,39,-0.22,73,0,1184.94,0.14,1092.64,5,0,0,1.0,9,1,0,1,1,0,4,343,0.4991205602801402,40.94295877557678,3.26,0.13145539906103287,0.011661807580174927,5,6.039000000000001,4.094295877557678,0.5,0.0,4.012,0,0.08774386502429433,7,4
82,2.35,9.0,631,8,0,1,1,0,1.0,12.905780759035306,77.59438257465791,1.87,0.62,9.2,64.0,4.9,0.51,45,-0.08,83,0,686.08,0.9,1109.62,7,1,0,1.2,12,0,1,1,1,0,4,185,0.8331315657828915,58.04000454732172,7.050000000000001,0.29850746268656714,0.043243243243243246,5,6.877999999999999,5.804000454732172,0.38461538461538464,0.0,4.59,0,0.06287122660066728,1,1
83,6.0,7.3,1799,10,1,1,0,0,0.75,27.151151728378952,77.95039190187738,2.42,3.85,9.7,78.0,6.5,0.6,10,0.06,10,1,906.45,0.56,678.94,8,0,0,1.2,24,0,1,1,0,1,3,198,0.7689899949974988,54.71745619035507,12.0,0.10714285714285714,0.050505050505050504,4,6.088,5.471745619035508,0.16,0.0,4.38,0,0.7165313105737893,0,2
84,3.97,9.3,97,12,0,1,0,0,0.81,19.096070937101818,72.81232735825478,0.45,0.07,7.0,68.0,2.1,0.41,39,-0.21,83,0,1398.84,0.49,1165.25,1,0,0,0.7,48,1,1,1,1,0,5,249,0.6827048524262131,42.64019755163633,7.94,0.1629778672032193,0.04819277108433735,5,6.494,4.264019755163632,0.10204081632653061,0.0,3.813,0,0.06287122660066728,10,1
85,2.21,9.5,593,4,1,1,1,1,0.81,15.295750747712123,74.1256833102715,0.41,0.88,8.3,41.0,6.7,0.78,10,-0.27,54,0,461.88,0.46,1017.97,5,0,0,1.0,13,1,0,1,1,0,4,194,0.6983296648324162,60.67535353394513,2.21,0.25233644859813087,0.020618556701030927,6,6.015999999999999,6.067535353394513,0.42857142857142855,0.81,7.41,0,0.16529888822158653,4,1
86,6.08,9.3,1926,4,0,1,1,1,0.91,28.643832127034266,77.11968084712551,6.35,0.46,6.6,89.0,9.0,0.46,36,-0.28,36,0,893.9,0.66,854.46,9,0,0,1.0,35,1,0,0,0,0,1,214,0.9056963481740871,70.34259291625361,12.16,0.1285310734463277,0.018691588785046728,3,5.131,7.034259291625361,0.08333333333333333,0.91,4.2780000000000005,0,0.30119421191220214,3,3
87,0.84,6.1,1575,4,0,1,0,0,0.41,17.31312327137646,78.4346835837709,1.78,3.36,5.0,47.0,4.0,0.9,15,-0.14,85,0,726.61,0.47,800.8,11,0,0,0.8,32,1,0,1,0,0,4,231,0.6045787893946973,44.91213614954873,2.52,0.22282608695652173,0.017316017316017316,3,6.079999999999999,4.491213614954873,0.09090909090909091,0.0,5.49,0,0.05881647164242988,5,2
88,0.51,9.0,1717,10,0,1,1,1,0.53,15.22394925445006,74.14147789489124,0.99,0.15,9.0,68.0,3.0,0.38,47,-0.19,3,0,1112.99,0.63,420.05,12,0,0,0.9,38,1,1,1,1,0,1,362,0.7237858929464732,67.0402449228978,1.02,0.3509933774834437,0.027624309392265192,6,7.788,6.70402449228978,0.15384615384615385,0.53,3.42,1,0.9048374180359595,4,1
89,0.52,7.6,318,4,0,1,1,0,0.8,28.77670157629984,77.18256799277486,3.23,0.8,7.2,75.0,9.0,0.75,43,0.02,12,0,1060.88,0.49,884.21,9,0,0,1.0,14,1,1,1,1,1,4,206,0.649815907953977,43.81545238116482,1.04,0.5263157894736842,0.019417475728155338,6,6.810999999999999,4.381545238116482,0.4,0.0,5.699999999999999,0,0.6703200460356393,3,4
90,1.22,9.3,915,2,0,1,1,0,0.94,27.083011909812267,78.00273465160427,1.49,0.78,7.1,82.0,7.2,0.29,17,-0.03,69,0,972.07,0.59,471.71,7,0,0,1.2,2,1,1,1,1,1,5,82,0.7765457728864433,63.42615219146941,1.22,0.42342342342342343,0.024390243902439025,6,7.145,6.342615219146941,2.0,0.0,2.697,0,0.10025884372280375,0,1
91,0.82,8.4,352,4,0,1,0,0,0.81,22.66800285191998,88.43537803391743,0.55,3.29,7.6,65.0,1.9,0.32,17,-0.11,57,1,635.54,0.74,1021.63,4,0,0,0.9,21,0,0,1,0,1,1,127,0.6812176088044022,49.278331678239695,1.64,0.44505494505494514,0.031496062992125984,2,7.479000000000001,4.9278331678239695,0.09090909090909091,0.0,2.688,0,0.14956861922263506,8,1
92,7.98,9.2,445,6,1,1,1,0,0.65,22.512305738077085,88.44935428890666,0.46,0.36,9.0,84.0,4.7,0.82,43,0.2,1,0,491.46,0.75,954.19,2,0,0,0.7,31,0,0,0,1,1,1,309,0.6805222611305654,56.12293435858459,23.94,0.07238307349665925,0.019417475728155338,4,5.91,5.612293435858459,0.125,0.0,7.543999999999999,1,0.9672161004820059,8,0
93,0.34,7.9,186,12,0,1,1,1,0.62,24.50746445937581,73.63097880578742,1.01,1.55,8.1,48.0,7.1,-0.07,38,0.0,59,0,1241.21,0.78,619.58,5,0,0,1.0,35,1,1,1,1,1,3,383,0.6036093046523261,41.325758073151235,1.02,0.46268656716417905,0.031331592689295036,6,6.647,4.132575807315123,0.16666666666666666,0.62,-0.553,0,0.1399224880243094,13,4
94,3.6,8.0,148,6,0,1,1,0,0.84,15.31469433095536,74.04316231593135,3.93,0.22,4.5,79.0,6.2,0.48,7,-0.25,88,0,1490.1,0.26,571.7,4,0,0,0.9,16,0,1,1,1,1,1,256,0.690807403701851,40.031570447563674,10.8,0.1826086956521739,0.0234375,5,5.6770000000000005,4.003157044756367,0.29411764705882354,0.0,3.84,0,0.05321934433892151,4,4
95,0.63,6.5,203,4,0,1,0,0,0.84,22.48859719158814,88.35910883657752,0.13,4.62,6.3,90.0,6.6,0.67,36,-0.12,31,1,502.91,0.15,823.67,1,0,1,0.7,40,1,0,1,1,1,4,364,0.6513101550775388,34.567779959987405,1.8900000000000001,0.5153374233128835,0.01098901098901099,4,7.597999999999999,3.4567779959987406,0.0975609756097561,0.0,4.355,0,0.3558189185373419,8,4
96,6.4,9.0,1219,6,0,1,1,1,0.76,32.26009065263272,77.20632048886354,0.49,1.35,9.9,93.0,6.1,0.7,8,0.28,62,1,390.95,0.77,863.74,7,0,0,1.2,26,1,0,1,1,0,4,281,0.7259609804902453,63.959455239545726,6.4,0.1027027027027027,0.021352313167259787,5,6.691,6.395945523954572,0.18518518518518517,0.76,6.3,0,0.12660710278908355,9,1
97,9.76,7.6,1251,6,0,1,1,1,0.57,10.920625328962725,76.25627669289301,4.47,1.48,6.9,75.0,8.2,0.51,44,0.29,59,0,1194.88,0.13,1177.72,3,1,0,0.8,38,1,1,1,1,0,3,96,0.6511625812906453,54.20698139261633,19.52,0.05297397769516728,0.0625,6,3.935,5.420698139261633,0.15384615384615385,0.57,3.876,0,0.1399224880243094,7,0
98,1.88,7.9,1197,2,0,1,0,1,0.96,28.613679604293484,77.06779015408351,0.26,0.85,9.6,59.0,3.9,0.34,5,-0.15,25,1,712.63,0.27,634.35,6,1,0,1.1,3,1,1,1,1,1,2,313,0.77075987993997,55.99842935153562,1.88,0.3333333333333333,0.006389776357827476,5,7.210000000000001,5.599842935153562,1.25,0.96,2.6860000000000004,0,0.4345982085070782,3,1
99,6.34,9.0,1194,4,0,1,0,0,0.73,24.64537372090571,73.74069882322523,1.99,0.63,8.7,50.0,7.4,0.11,13,-0.2,89,0,555.6,0.52,743.76,12,0,0,0.9,37,1,1,0,0,0,1,86,0.7814597298649325,63.7731131792905,19.02,0.0994550408719346,0.046511627906976744,3,4.899,6.37731131792905,0.07894736842105263,0.0,0.99,0,0.05147460670170076,13,1
100,0.02,8.3,952,8,0,1,1,0,0.87,30.065795488196425,78.16801630246998,0.48,0.36,7.7,61.0,9.9,0.89,11,-0.0,21,1,930.15,0.78,677.62,5,0,0,1.0,36,0,0,1,1,1,1,250,0.7622476238119059,56.93480370032988,0.04,0.8529411764705882,0.032,4,6.826,5.693480370032988,0.10810810810810811,0.0,7.3870000000000005,0,0.4965853037914095,12,1
101,5.14,6.8,534,4,1,1,1,0,0.53,28.635998126766243,77.19611465617275,1.86,1.39,5.4,72.0,4.5,0.24,31,-0.01,73,0,1110.26,0.82,733.53,12,0,1,0.9,38,1,1,1,1,1,1,370,0.49942671335667843,42.719413878892844,5.14,0.08631921824104236,0.010810810810810811,7,5.562,4.271941387889284,0.1794871794871795,0.0,1.632,0,0.08774386502429433,3,4
102,0.78,8.2,1841,4,0,1,1,0,0.61,24.520619296053493,73.6589158176376,0.97,4.64,5.1,52.0,8.1,0.76,7,-0.05,86,0,557.82,0.6,923.81,4,0,1,0.9,2,1,0,1,1,0,4,247,0.7441920960480239,61.652579177885066,1.56,0.34269662921348315,0.016194331983805668,5,5.939,6.165257917788507,1.6666666666666667,0.0,6.231999999999999,0,0.056888238346101516,13,3
103,7.18,7.5,1634,6,0,1,0,1,0.92,27.260452908738845,78.0915197537166,0.21,0.67,7.5,97.0,3.2,-0.16,26,0.02,3,0,1493.4,0.87,913.22,3,0,1,0.8,22,0,0,1,1,1,5,274,0.8564817408704352,55.49548562498516,21.54,0.11246943765281174,0.021897810218978103,3,6.415,5.549548562498516,0.13043478260869565,0.92,-1.2,1,0.9048374180359595,0,2
104,0.0,7.8,1869,8,1,1,1,1,0.43,15.221421150388132,74.0458029489069,1.75,3.22,6.0,94.0,3.5,0.08,20,-0.16,15,0,693.87,0.68,697.48,9,0,0,1.0,3,0,0,1,1,0,5,284,0.6929934967483742,58.762810936819335,0.0,0.43,0.028169014084507043,5,7.995000000000001,5.876281093681934,1.25,0.43,0.624,0,0.6065306597126334,4,2
105,2.44,6.1,1075,6,1,1,1,1,0.71,27.25005655742313,77.95571743640892,2.3,0.24,8.6,42.0,9.4,0.21,12,-0.23,62,0,677.94,0.52,962.68,5,0,0,1.0,40,1,0,1,1,1,5,213,0.6445537768884442,42.58413501840255,4.88,0.2063953488372093,0.028169014084507043,6,5.577999999999999,4.258413501840255,0.14634146341463414,0.71,1.281,0,0.12660710278908355,0,2
106,4.24,6.8,924,8,1,1,0,0,0.69,10.859348924196723,76.2180747402175,2.28,4.13,8.3,74.0,1.2,0.61,9,0.04,41,0,807.6,0.21,977.65,10,0,0,0.9,47,0,0,0,1,0,3,337,0.6424462231115557,46.442597415084485,8.48,0.1316793893129771,0.02373887240356083,3,6.760000000000001,4.644259741508448,0.0625,0.0,4.148,0,0.25495539602650996,7,2
107,0.9,7.1,219,6,0,1,1,1,0.85,10.758311235763289,76.37033058084013,2.03,0.65,5.2,87.0,3.0,0.18,34,0.26,32,0,1194.04,0.44,879.59,7,0,1,1.2,42,1,0,1,1,1,3,118,0.6749109554777389,38.29475557910177,2.7,0.4473684210526316,0.05084745762711865,5,7.377,3.8294755579101767,0.11627906976744186,0.85,1.2779999999999998,0,0.34415378686541237,7,4
108,0.64,8.7,750,8,1,1,0,1,0.57,17.37789522914347,78.38762010914517,1.39,0.72,7.9,55.0,5.3,-0.15,32,-0.22,12,0,1347.91,0.76,797.6,4,0,0,0.9,47,1,1,1,1,0,4,181,0.5940375187593796,57.606229170347966,0.64,0.347560975609756,0.04419889502762431,6,6.869,5.760622917034796,0.125,0.57,-1.305,0,0.6703200460356393,5,1
109,0.26,6.0,871,2,0,1,0,0,0.53,27.24018990289526,78.0360276418607,1.47,0.93,6.5,71.0,4.6,0.01,31,0.12,45,1,688.78,0.33,385.73,1,0,0,0.7,26,1,0,1,1,1,5,112,0.5791435717858929,40.62473654345388,0.78,0.42063492063492064,0.017857142857142856,4,7.244999999999999,4.062473654345387,0.14814814814814814,0.0,0.06,0,0.22313016014842982,0,4
110,1.19,7.6,1308,10,0,1,1,0,0.96,13.127940557527822,80.34463731621217,2.02,1.9,5.3,64.0,6.7,0.11,26,-0.04,12,1,442.5,0.56,895.39,2,0,0,0.7,27,1,0,1,1,0,2,230,0.8128654327163581,54.54534262091524,2.38,0.4383561643835616,0.043478260869565216,5,6.251000000000001,5.454534262091524,0.17857142857142858,0.0,0.836,0,0.6703200460356393,2,3
111,2.46,9.5,963,4,1,1,1,1,0.74,30.084656483536943,78.30205473080495,2.34,1.91,5.9,52.0,2.7,0.01,34,-0.12,32,0,607.36,0.89,1083.97,12,0,0,0.9,38,0,1,1,1,1,1,112,0.7073481740870435,65.27536729880018,2.46,0.2138728323699422,0.03571428571428571,6,5.998000000000001,6.527536729880017,0.15384615384615385,0.74,0.095,0,0.34415378686541237,12,3
112,0.37,6.4,1312,6,0,1,0,0,0.46,18.59240997593924,73.8292467636434,2.13,0.98,9.3,77.0,1.6,0.04,41,0.21,13,0,401.14,0.24,536.86,10,0,0,0.9,44,1,1,1,1,0,5,168,0.6072656328164082,45.9524471955379,1.1099999999999999,0.3357664233576642,0.03571428571428571,5,8.186,4.59524471955379,0.1111111111111111,0.0,0.256,0,0.6483443410015097,11,2
113,1.42,8.0,1284,8,1,1,0,1,0.52,27.10077295235605,78.09976187254058,1.77,1.11,5.5,100.0,4.3,0.72,11,-0.03,7,0,1056.41,0.18,1155.62,5,0,1,1.0,8,1,1,1,1,1,2,157,0.646464232116058,57.268111978634565,2.84,0.21487603305785125,0.050955414012738856,6,7.567,5.726811197863457,0.6666666666666666,0.52,5.76,0,0.7918895663367816,0,2
114,0.03,9.0,1343,6,1,1,0,0,1.0,17.466988210678476,78.56540415091781,0.34,0.05,5.0,62.0,5.7,0.29,34,0.05,89,0,1188.84,0.74,945.07,12,0,0,0.9,23,1,1,1,1,0,1,109,0.8743671835917959,64.83064968974786,0.06,0.970873786407767,0.05504587155963303,6,6.747,6.4830649689747855,0.25,0.0,2.61,0,0.05147460670170076,5,3
115,5.12,9.6,1753,10,1,1,0,1,0.52,26.98168824169667,75.7740909840499,0.47,0.54,5.5,73.0,6.1,0.29,17,-0.03,85,1,815.12,0.12,561.27,8,0,0,1.2,6,1,0,1,1,1,1,344,0.7413876938469234,71.70868006014842,10.24,0.08496732026143791,0.029069767441860465,5,5.5969999999999995,7.170868006014842,0.7142857142857143,0.52,2.784,0,0.05881647164242988,6,3
116,0.41,8.8,842,6,1,1,1,1,0.77,32.28125536513145,77.20336569852223,0.6,0.64,4.5,60.0,6.4,0.96,26,-0.25,45,0,1443.35,0.61,479.25,8,0,0,1.2,25,1,1,1,1,1,3,205,0.6862421210605304,59.28530923041633,0.41,0.5460992907801419,0.02926829268292683,7,6.377000000000001,5.928530923041633,0.2692307692307692,0.77,8.448,0,0.22313016014842982,9,3
117,1.0,8.7,149,10,0,1,1,0,0.65,28.767677548425752,77.19600383756105,5.04,1.23,6.8,93.0,5.9,0.34,15,0.06,0,0,1173.03,0.37,569.94,12,1,0,0.9,16,1,0,1,1,0,2,150,0.5659074537268634,43.59252705863742,1.0,0.325,0.06666666666666667,5,7.256,4.359252705863742,0.29411764705882354,0.0,2.958,1,1.0,3,4
118,0.06,9.1,801,8,0,1,0,1,0.93,10.859263101368532,76.3676120723853,2.85,1.23,4.0,92.0,3.2,0.91,9,-0.05,58,1,755.59,0.68,1134.99,8,1,0,1.2,26,1,1,1,1,0,5,141,0.7551400700350176,60.852688331585284,0.06,0.8773584905660378,0.05673758865248227,5,7.4369999999999985,6.085268833158528,0.18518518518518517,0.93,8.281,0,0.14466517663899506,7,3
119,1.7,7.7,555,12,1,1,1,0,0.85,26.947432485819537,75.7772646551436,1.61,1.86,8.7,51.0,7.9,0.16,26,-0.25,59,0,422.66,0.2,575.56,9,0,0,1.0,15,0,0,1,0,0,5,279,0.6565277638819409,48.669915865729486,1.7,0.31481481481481477,0.043010752688172046,4,6.308999999999999,4.866991586572949,0.25,0.0,1.232,0,0.1399224880243094,6,1
120,5.5,9.1,1854,10,1,1,0,0,0.76,17.39711961414156,78.55617000562862,0.58,1.89,4.6,94.0,1.8,0.28,19,0.06,48,1,892.44,0.36,1051.55,2,0,0,0.7,47,0,1,1,0,1,4,313,0.8324927463731865,68.48332377287797,11.0,0.11692307692307692,0.03194888178913738,4,6.352,6.848332377287797,0.08333333333333333,0.0,2.548,0,0.20189651799465538,5,3
121,1.49,6.0,1026,10,1,1,1,0,0.41,24.55648570610159,73.67289604539079,0.24,0.4,7.2,49.0,2.8,0.28,43,-0.29,79,0,904.6,0.11,900.4,4,0,0,0.9,32,0,1,1,1,1,2,298,0.5166513256628313,41.606383259571345,2.98,0.16465863453815258,0.03355704697986577,6,6.659,4.160638325957135,0.18181818181818182,0.0,1.6800000000000002,0,0.07183860068931329,13,4
122,0.59,9.5,1937,8,1,1,1,0,0.93,18.534172159472234,73.83106257458614,4.58,2.21,3.9,46.0,7.7,0.46,41,-0.17,60,0,960.7,0.29,901.53,12,1,0,0.9,40,1,1,1,1,1,1,232,0.8807968984492247,71.90941202828176,0.59,0.5849056603773586,0.034482758620689655,7,5.254999999999999,7.190941202828176,0.17073170731707318,0.0,4.37,0,0.1353352832366127,11,3
123,4.2,7.7,1563,6,1,1,1,1,0.67,30.038393066506384,78.20056437659805,4.46,0.03,9.8,79.0,3.5,0.5,35,0.17,22,0,1118.94,0.49,1237.86,11,1,0,0.8,19,1,0,1,0,1,3,254,0.6853781890945473,56.633514792510475,4.2,0.12884615384615386,0.023622047244094488,5,6.774000000000001,5.663351479251047,0.25,0.67,3.85,0,0.4803053010897994,12,1
124,4.66,8.1,66,4,1,1,0,1,0.96,30.07495583416816,78.20943691855535,0.23,1.89,6.2,63.0,5.4,0.1,33,-0.28,4,1,617.26,0.24,1262.2,10,0,0,0.9,14,1,1,1,1,0,4,386,0.7036033016508254,34.05801021706682,9.32,0.16961130742049468,0.010362694300518135,6,5.6690000000000005,3.405801021706682,0.4,0.96,0.81,1,0.8751733190429475,12,4
125,0.57,7.0,121,8,0,0,1,0,0.7,30.04305508145205,78.29897466045188,3.19,0.16,8.8,72.0,3.9,0.75,43,0.09,84,1,302.98,0.58,890.6,6,0,0,1.1,48,1,0,1,1,1,3,363,0.6021060530265132,33.6281473131328,1.71,0.445859872611465,0.02203856749311295,4,7.540000000000001,3.36281473131328,0.08163265306122448,0.0,5.25,0,0.06081006262521797,12,4
126,4.42,8.8,14,12,0,1,1,0,0.82,32.16417755789228,77.19085632360141,1.18,1.96,8.4,79.0,5.6,0.4,21,0.27,49,0,1275.41,0.19,371.82,6,0,0,1.1,44,1,0,0,0,1,1,281,0.6934007003501751,23.83084176969945,13.26,0.15129151291512916,0.042704626334519574,3,6.546,2.383084176969945,0.06666666666666667,0.0,3.5200000000000005,0,0.19527756283568573,9,1
127,8.83,6.3,1443,8,1,1,1,0,0.44,18.48477237127798,73.80292637212513,0.78,1.12,8.0,43.0,4.1,-0.19,45,-0.2,35,0,1288.24,0.7,477.3,12,0,0,0.9,35,1,1,1,0,1,1,204,0.5793721860930464,45.83358561255246,17.66,0.044760935910478125,0.0392156862745098,6,4.252999999999999,4.583358561255246,0.16666666666666666,0.0,-1.197,0,0.3114032239145977,11,0
128,0.55,9.3,1447,10,0,1,1,0,0.85,32.30999744363696,77.16928192327232,2.69,0.86,8.8,58.0,9.9,0.51,10,-0.05,19,0,1393.95,0.84,1343.53,12,0,0,0.9,26,1,1,1,0,0,3,268,0.7937723861930965,67.68482872839465,0.55,0.5483870967741935,0.03731343283582089,5,6.575999999999999,6.768482872839465,0.18518518518518517,0.0,4.743,0,0.530819450562014,9,1
129,4.42,9.1,1215,8,0,1,1,1,0.6,10.826716154128462,76.24573669197274,1.91,1.76,3.7,68.0,4.2,0.76,45,0.05,42,0,1462.84,0.41,448.16,5,0,0,1.0,37,1,1,1,1,0,4,283,0.6645607803901951,64.64023076898762,4.42,0.11070110701107011,0.028268551236749116,6,5.343,6.464023076898762,0.15789473684210525,0.6,6.9159999999999995,0,0.2465969639416065,7,3
130,3.7,6.8,1046,4,0,1,1,0,0.61,32.28920072979378,77.28617204090706,3.03,0.06,7.7,56.0,6.6,0.1,21,-0.03,7,1,491.01,0.52,1218.89,2,0,0,0.7,13,1,1,1,1,0,1,269,0.6226523261630814,47.28505263391965,7.4,0.12978723404255318,0.01486988847583643,6,5.646999999999999,4.728505263391964,0.42857142857142855,0.0,0.68,0,0.7918895663367816,9,2
131,1.92,9.1,1372,4,1,1,1,0,0.47,19.011039570847636,72.94841316744228,0.15,0.38,4.9,43.0,9.0,-0.15,38,0.07,89,1,724.65,0.49,894.45,8,0,0,1.2,47,1,0,1,0,0,5,233,0.6982686343171586,65.74525599248854,5.76,0.16095890410958905,0.017167381974248927,5,5.279,6.574525599248854,0.10416666666666667,0.0,-1.365,0,0.05147460670170076,10,3
132,0.18,9.0,1830,6,1,1,1,0,0.49,18.505283831833527,73.83429326667677,0.77,1.44,8.5,45.0,6.7,0.77,27,-0.06,40,1,1321.63,0.73,425.41,1,0,0,0.7,8,0,0,1,1,0,5,312,0.7190915457728865,67.6135579020706,0.36,0.4152542372881356,0.019230769230769232,5,6.7490000000000006,6.76135579020706,0.5555555555555556,0.0,6.93,0,0.26359713811572677,11,1
